_id,name,native_name,birth_day,birth_month,gender,role,status,species,height,hair_color,has_hair,image_profile,image_banner,affiliations,abilities,forms,tags,game_properties
char_robert_accutrone,Robert Accutrone,ロバート・アキュトロン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523901/entertainment_hub/characters/char_char_robert_accutrone_profile.png,,,,,,
char_robin_nico,Robin Nico,ニコロビン,6,2,female,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511707/entertainment_hub/characters/char_char_robin_nico_profile.png,,,,,,
char_rock_lee,Rock Lee,ロック・リー,27,11,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511181/entertainment_hub/characters/char_char_rock_lee_profile.png,,,,,,
char_rockstar,Rockstar,ロックスター,9,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511825/entertainment_hub/characters/char_char_rockstar_profile.jpg,,,,,,
char_rod_reiss,Rod Reiss,ロッド・レイス,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512614/entertainment_hub/characters/char_char_rod_reiss_profile.jpg,,,,,,
char_roderich,Roderich,ローデリヒ,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512632/entertainment_hub/characters/char_char_roderich_profile.png,,,,,,
char_roeg,Roeg,ローグ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512545/entertainment_hub/characters/char_char_roeg_profile.png,,,,,,
char_roger,Roger,ロゲール,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512609/entertainment_hub/characters/char_char_roger_profile.png,,,,,,
char_roger_gold,Roger Gold,ゴールド・ロジャー,31,12,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513009/entertainment_hub/characters/char_char_roger_gold_profile.png,,,,,,
char_roger_ruvie,Roger Ruvie,ロジャー・ラヴィー,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511684/entertainment_hub/characters/char_char_roger_ruvie_profile.jpg,,,,,,
char_rohba,Rohba,ローバ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513069/entertainment_hub/characters/char_char_rohba_profile.jpg,,,,,,
char_roji,Roji,ロジ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512089/entertainment_hub/characters/char_char_roji_profile.jpg,,,,,,
char_rokkaku,Rokkaku,ロッカク,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512256/entertainment_hub/characters/char_char_rokkaku_profile.png,,,,,,
char_rokuta_kamado,Rokuta Kamado,竈門六太,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531240/entertainment_hub/characters/char_char_rokuta_kamado_profile.jpg,,,,,,
char_rolling_logan,Rolling Logan,ローリング・ローガン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512474/entertainment_hub/characters/char_char_rolling_logan_profile.jpg,,,,,,
char_ronja,Ronja,ローニャ,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512959/entertainment_hub/characters/char_char_ronja_profile.png,,,,,,
char_ronse,Ronse,ロンズ,2,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511914/entertainment_hub/characters/char_char_ronse_profile.jpg,,,,,,
char_rosalie,Rosalie,ロザリー,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524515/entertainment_hub/characters/char_char_rosalie_profile.png,,,,,,
char_rose_fritz,Rose Fritz,ローゼ・フリッツ,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531085/entertainment_hub/characters/char_char_rose_fritz_profile.png,,,,,,
char_rosinante_donquixote,Rosinante Donquixote,ドンキホーテ・ロシナンテ,15,7,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512125/entertainment_hub/characters/char_char_rosinante_donquixote_profile.png,,,,,,
char_ross,Ross,ロス,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511794/entertainment_hub/characters/char_char_ross_profile.png,,,,,,
char_roswald_sei,Roswald Sei,ロズワード聖,28,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512061/entertainment_hub/characters/char_char_roswald_sei_profile.jpg,,,,,,
char_ros_tomas,Rosé Tomas,ロゼ,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524385/entertainment_hub/characters/char_char_ros_tomas_profile.jpg,,,,,,
char_roujuuro_otoribashi,Roujuuro Otoribashi,鳳橋楼十郎,17,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523884/entertainment_hub/characters/char_char_roujuuro_otoribashi_profile.png,,,,,,
char_rourei_jusoshi,Rourei Jusoshi,老齢呪詛師,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512734/entertainment_hub/characters/char_char_rourei_jusoshi_profile.jpg,,,,,,
char_roushi,Roushi,老紫,4,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511495/entertainment_hub/characters/char_char_roushi_profile.png,,,,,,
char_rowing,Rowing,ローウィング,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512369/entertainment_hub/characters/char_char_rowing_profile.png,,,,,,
char_roy,Roy,ロイ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512570/entertainment_hub/characters/char_char_roy_profile.png,,,,,,
char_roy_mustang,Roy Mustang,ロイ・マスタング,,,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524428/entertainment_hub/characters/char_char_roy_mustang_profile.png,,,,,,
char_royal_nelson,Royal Nelson,ネルソン・ロイヤル,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511877/entertainment_hub/characters/char_char_royal_nelson_profile.jpg,,,,,,
char_rudolf_hess,Rudolf Hess,,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524509/entertainment_hub/characters/char_char_rudolf_hess_profile.png,,,,,,
char_ruka_rengoku,Ruka Rengoku,煉獄瑠火,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531258/entertainment_hub/characters/char_char_ruka_rengoku_profile.jpg,,,,,,
char_rukia_kuchiki,Rukia Kuchiki,朽木ルキア,14,1,female,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523791/entertainment_hub/characters/char_char_rukia_kuchiki_profile.png,,,,,,
char_russell_tringham,Russell Tringham,ラッセル・トリンガム,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524440/entertainment_hub/characters/char_char_russell_tringham_profile.jpg,,,,,,
char_russian,Russian,ルシアン,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512451/entertainment_hub/characters/char_char_russian_profile.png,,,,,,
char_ryougi,Ryougi,リョウギ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511565/entertainment_hub/characters/char_char_ryougi_profile.jpg,,,,,,
char_ryu_ishigori,Ryu Ishigori,石流龍,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512845/entertainment_hub/characters/char_char_ryu_ishigori_profile.png,,,,,,
char_ryuk,Ryuk,リューク,,,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511653/entertainment_hub/characters/char_char_ryuk_profile.jpg,,,,,,
char_ryuu_tadera,Ryuu Tadera,田寺リュウ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523957/entertainment_hub/characters/char_char_ryuu_tadera_profile.jpg,,,,,,
char_ryuuboshi,Ryuuboshi,リュウボシ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512059/entertainment_hub/characters/char_char_ryuuboshi_profile.jpg,,,,,,
char_ryuuken_ishida,Ryuuken Ishida,石田竜弦,14,3,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523879/entertainment_hub/characters/char_char_ryuuken_ishida_profile.png,,,,,,
char_ryuuki,Ryuuki,龍奇,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511564/entertainment_hub/characters/char_char_ryuuki_profile.png,,,,,,
char_ryuuma_shimotsuki,Ryuuma Shimotsuki,霜月リューマ,6,11,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511749/entertainment_hub/characters/char_char_ryuuma_shimotsuki_profile.jpg,,,,,,
char_ryuunosuke_yuki,Ryuunosuke Yuki,行木竜之介,9,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523810/entertainment_hub/characters/char_char_ryuunosuke_yuki_profile.png,,,,,,
char_ryuuzetsu,Ryuuzetsu,竜舌,,,,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512934/entertainment_hub/characters/char_char_ryuuzetsu_profile.jpg,,,,,,
char_s_hawk,S-Hawk,S-ホーク,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512513/entertainment_hub/characters/char_char_s_hawk_profile.png,,,,,,
char_s_snake,S-Snake,S-スネーク,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511906/entertainment_hub/characters/char_char_s_snake_profile.png,,,,,,
char_saara,Saara,サーラ,,,,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512938/entertainment_hub/characters/char_char_saara_profile.jpg,,,,,,
char_saara_no_musume,Saara no Musume,サーラの娘,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512943/entertainment_hub/characters/char_char_saara_no_musume_profile.jpg,,,,,,
char_sabo,Sabo,サボ,20,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513010/entertainment_hub/characters/char_char_sabo_profile.png,,,,,,
char_sabo_no_chichi,Sabo no Chichi,サボの父,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512180/entertainment_hub/characters/char_char_sabo_no_chichi_profile.jpg,,,,,,
char_sabo_no_haha,Sabo no Haha,サボの母,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512182/entertainment_hub/characters/char_char_sabo_no_haha_profile.jpg,,,,,,
char_sachiko_yagami,Sachiko Yagami,夜神幸子,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511660/entertainment_hub/characters/char_char_sachiko_yagami_profile.png,,,,,,
char_sadai,Sadai,サダイ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511288/entertainment_hub/characters/char_char_sadai_profile.jpg,,,,,,
char_sadaijin,Sadaijin,左大臣,2,7,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512008/entertainment_hub/characters/char_char_sadaijin_profile.jpg,,,,,,
char_sadi_chan,Sadi-chan,サディちゃん ,5,3,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512009/entertainment_hub/characters/char_char_sadi_chan_profile.png,,,,,,
char_sagi,Sagi,サギ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511137/entertainment_hub/characters/char_char_sagi_profile.png,,,,,,isHuman
char_sai,Sai,サイ,13,8,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511342/entertainment_hub/characters/char_char_sai_profile.png,,,,,,
char_saiken,Saiken,犀犬,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511504/entertainment_hub/characters/char_char_saiken_profile.jpg,,,,,,
char_saint_charloss,Saint Charloss,チャルロス聖 ,1,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511941/entertainment_hub/characters/char_char_saint_charloss_profile.jpg,,,,,,
char_saint_jalmack,Saint Jalmack,ジャルマック聖,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511895/entertainment_hub/characters/char_char_saint_jalmack_profile.jpg,,,,,,
char_saint_mjosgard,Saint Mjosgard,ミョスガルド聖,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511981/entertainment_hub/characters/char_char_saint_mjosgard_profile.jpg,,,,,,
char_saint_mjosgard_no_chichi,Saint Mjosgard no Chichi,ミョスガルド聖の父,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511896/entertainment_hub/characters/char_char_saint_mjosgard_no_chichi_profile.jpg,,,,,,
char_sairesuraa,Sairesuraa,サイレスラー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531165/entertainment_hub/characters/char_char_sairesuraa_profile.png,,,,,,
char_saitama,Saitama,サイタマ,,,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531113/entertainment_hub/characters/char_char_saitama_profile.jpg,,,,,,
char_sajin_komamura,Sajin Komamura,狛村左陣,23,8,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523888/entertainment_hub/characters/char_char_sajin_komamura_profile.png,,,,,,
char_sakaba_no_otoko_franky_fan,Sakaba no Otoko (Franky Fan),酒場の男(フランキーファン),,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513078/entertainment_hub/characters/char_char_sakaba_no_otoko_franky_fan_profile.png,,,,,,
char_sakaba_no_otoko_mihawk_fan,Sakaba no Otoko (Mihawk Fan),酒場の男(ミホークファン),,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513077/entertainment_hub/characters/char_char_sakaba_no_otoko_mihawk_fan_profile.png,,,,,,
char_sakaba_no_otoko_zoro_fan,Sakaba no Otoko (Zoro Fan),酒場の男(ゾロファン),,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513079/entertainment_hub/characters/char_char_sakaba_no_otoko_zoro_fan_profile.png,,,,,,
char_sakazuki,Sakazuki,サカズキ,16,8,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513010/entertainment_hub/characters/char_char_sakazuki_profile.jpg,,,,,,
char_sakon,Sakon,左近,20,6,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511251/entertainment_hub/characters/char_char_sakon_profile.png,,,,,,
char_sakonji_urokodaki,Sakonji Urokodaki,鱗滝左近次 ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531278/entertainment_hub/characters/char_char_sakonji_urokodaki_profile.png,,,,,,
char_sakumo_hatake,Sakumo Hatake,はたけサクモ,3,9,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511433/entertainment_hub/characters/char_char_sakumo_hatake_profile.png,,,,,,
char_sakura_haruno,Sakura Haruno,春野サクラ,28,3,female,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511136/entertainment_hub/characters/char_char_sakura_haruno_profile.png,,,,,,isFemale;isHuman;isAlive;hasPinkHair;isDoctor;isNinja;isKonoha
char_sakurazawa,Sakurazawa,桜沢,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523952/entertainment_hub/characters/char_char_sakurazawa_profile.png,,,,,,
char_salome,Salome,サロメ,6,3,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512523/entertainment_hub/characters/char_char_salome_profile.png,,,,,,
char_sam,Sam,サム,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512894/entertainment_hub/characters/char_char_sam_profile.png,,,,,,
char_samuel_linke_jackson,Samuel Linke-Jackson ,サムエル・リンケ-ジャクソン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512688/entertainment_hub/characters/char_char_samuel_linke_jackson_profile.png,,,,,,
char_samui,Samui,サムイ,7,1,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511334/entertainment_hub/characters/char_char_samui_profile.png,,,,,,
char_san,San,参,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512930/entertainment_hub/characters/char_char_san_profile.png,,,,,,
char_sandersonia_boa,Sandersonia Boa,ボア・サンダーソニア,3,9,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513049/entertainment_hub/characters/char_char_sandersonia_boa_profile.png,,,,,,
char_sandra,Sandra,サンドラ,10,4,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512637/entertainment_hub/characters/char_char_sandra_profile.jpg,,,,,,
char_sanemi_shinazugawa,Sanemi Shinazugawa,不死川実弥,29,11,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531251/entertainment_hub/characters/char_char_sanemi_shinazugawa_profile.png,,,,,,
char_sanji,Sanji,サンジ,2,3,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511709/entertainment_hub/characters/char_char_sanji_profile.png,,,,,,
char_sanjuan_wolf,Sanjuan Wolf,サンファン・ウルフ,2,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511752/entertainment_hub/characters/char_char_sanjuan_wolf_profile.jpg,,,,,,
char_santa_yamanaka,Santa Yamanaka,山中サンタ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511468/entertainment_hub/characters/char_char_santa_yamanaka_profile.jpg,,,,,,
char_saori,Saori,沙織,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512775/entertainment_hub/characters/char_char_saori_profile.png,,,,,,
char_saori_no_senpai,Saori no Senpai,沙織の先輩,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512803/entertainment_hub/characters/char_char_saori_no_senpai_profile.png,,,,,,
char_sapi,Sapi,サピー,22,3,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512259/entertainment_hub/characters/char_char_sapi_profile.png,,,,,,
char_sarada_uchiha,Sarada Uchiha,うちはサラダ,31,3,female,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511513/entertainment_hub/characters/char_char_sarada_uchiha_profile.png,,,,,,
char_sarahebi,Sarahebi,さらへび,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512437/entertainment_hub/characters/char_char_sarahebi_profile.jpg,,,,,,
char_sarai,Sarai,サライ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512941/entertainment_hub/characters/char_char_sarai_profile.jpg,,,,,,
char_sari,Sari,サリ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511333/entertainment_hub/characters/char_char_sari_profile.jpg,,,,,,
char_sasaki,Sasaki,佐々木,25,2,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524046/entertainment_hub/characters/char_char_sasaki_profile.png,,,,,,
char_sasami,Sasami,ササミ,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511634/entertainment_hub/characters/char_char_sasami_profile.jpg,,,,,,
char_sasha_blouse,Sasha Blouse,サシャ・ブラウス,26,7,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512562/entertainment_hub/characters/char_char_sasha_blouse_profile.jpg,,,,,,
char_sasori,Sasori,サソリ,8,11,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512916/entertainment_hub/characters/char_char_sasori_profile.png,,,,,,
char_sasuke_uchiha,Sasuke Uchiha,うちはサスケ,23,7,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511136/entertainment_hub/characters/char_char_sasuke_uchiha_profile.png,,,,,,isMale;isHuman;isAlive;hasBlackHair;isLeader;isAssassin;usesSword;hasSharingan;isKonoha;isAkatsuki;isNinja;isUchiha
char_satella_lecoulte,Satella LeCoulte,サテラ・レコルト,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524484/entertainment_hub/characters/char_char_satella_lecoulte_profile.jpg,,,,,,
char_satori,Satori,サトリ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511935/entertainment_hub/characters/char_char_satori_profile.png,,,,,,
char_satoru,Satoru,サトル,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531212/entertainment_hub/characters/char_char_satoru_profile.png,,,,,,
char_satoru_gojou,Satoru Gojou,五条悟,7,12,male,main,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512711/entertainment_hub/characters/char_char_satoru_gojou_profile.png,,,,,,
char_sawamura,Sawamura,沢村,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512874/entertainment_hub/characters/char_char_sawamura_profile.png,,,,,,
char_sayama,Sayama,狭山,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512915/entertainment_hub/characters/char_char_sayama_profile.png,,,,,,
char_sayu_yagami,Sayu Yagami,夜神幸子,18,6,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511662/entertainment_hub/characters/char_char_sayu_yagami_profile.png,,,,,,
char_sazanami,Sazanami,サザナミ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511138/entertainment_hub/characters/char_char_sazanami_profile.png,,,,,,isMale;isHuman;usesSword;isAlive
char_sazanami_senka,Sazanami Senka,撰歌細波,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511561/entertainment_hub/characters/char_char_sazanami_senka_profile.jpg,,,,,,
char_scar,Scar,スカー,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524447/entertainment_hub/characters/char_char_scar_profile.png,,,,,,
char_scar_ani,Scar Ani,スカー兄,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524390/entertainment_hub/characters/char_char_scar_ani_profile.png,,,,,,
char_scarlet,Scarlet,スカーレット,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513029/entertainment_hub/characters/char_char_scarlet_profile.jpg,,,,,,
char_scarlett,Scarlett,スカーレット,28,10,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511894/entertainment_hub/characters/char_char_scarlett_profile.jpg,,,,,,
char_scopper_gaban,Scopper Gaban,スコッパーギャバン,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512351/entertainment_hub/characters/char_char_scopper_gaban_profile.jpg,,,,,,
char_scorpion,Scorpion,スコーピオン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512334/entertainment_hub/characters/char_char_scorpion_profile.png,,,,,,
char_seeramu,Seeramu,セーラム,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512940/entertainment_hub/characters/char_char_seeramu_profile.jpg,,,,,,
char_seibi_shichou,Seibi Shichou,整備士長,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531100/entertainment_hub/characters/char_char_seibi_shichou_profile.jpg,,,,,,
char_seibishi,Seibishi,整備士,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531099/entertainment_hub/characters/char_char_seibishi_profile.jpg,,,,,,
char_seinen,Seinen,青年,,,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531269/entertainment_hub/characters/char_char_seinen_profile.jpg,,,,,,
char_seira,Seira,セイラ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512231/entertainment_hub/characters/char_char_seira_profile.jpg,,,,,,
char_seito_a,Seito A,生徒,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512784/entertainment_hub/characters/char_char_seito_a_profile.jpg,,,,,,
char_seito_b,Seito B,生徒,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512786/entertainment_hub/characters/char_char_seito_b_profile.jpg,,,,,,
char_seito_c,Seito C,生徒,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512783/entertainment_hub/characters/char_char_seito_c_profile.jpg,,,,,,
char_seito_d,Seito D,生徒,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512787/entertainment_hub/characters/char_char_seito_d_profile.jpg,,,,,,
char_seito_e,Seito E,生徒,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512788/entertainment_hub/characters/char_char_seito_e_profile.jpg,,,,,,
char_seito_f,Seito F,生徒,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512785/entertainment_hub/characters/char_char_seito_f_profile.jpg,,,,,,
char_seito_kaichou,Seito Kaichou,生徒会長,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512872/entertainment_hub/characters/char_char_seito_kaichou_profile.jpg,,,,,,
char_sekiei,Sekiei,セキエイ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511536/entertainment_hub/characters/char_char_sekiei_profile.jpg,,,,,,
char_sekingar,Sekingar,セキンガル,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531123/entertainment_hub/characters/char_char_sekingar_profile.png,,,,,,
char_selim_bradley,Selim Bradley,セリム・ブラッドレイ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524434/entertainment_hub/characters/char_char_selim_bradley_profile.jpg,,,,,,
char_semimaru_kurozumi,Semimaru Kurozumi,黒炭せみ丸,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512361/entertainment_hub/characters/char_char_semimaru_kurozumi_profile.png,,,,,,
